period,impact,duration,depth,ror,srho,prad,incl,teq,dor,steff,slogg,smet,srad,smass,label
4.99473798,0.46,3.05,99.5,0.009222,1.08293,0.82,87.66,917,11.26,5406,4.569,0.02,0.819,0.907,FALSE POSITIVE
368.48518,0.5758,11.26,301.8,0.016523,1.27844,1.98,89.95,283,209,6140,4.354,-0.24,1.096,0.989,FALSE POSITIVE
169.894419,0.3241,2.525,178.7,0.01243,78.51962,2.66,89.95,492,493,6382,3.94,-0.22,1.961,1.222,FALSE POSITIVE
26.190289,0.109,2.148,51.8,0.006643,22.32738,1.05,89.93,793,93.2,6434,4.208,-0.08,1.441,1.224,FALSE POSITIVE
203.511886,0.3979,3.671,167.1,0.012134,27.96532,2.07,89.95,442,394,6967,4.193,-0.1,1.565,1.403,FALSE POSITIVE
6.18943952,0.334,2.3316,83.2,0.00829,3.55108,0.65,89.01,783,19.3,5051,4.562,-0.36,0.721,0.692,CONFIRMED
8.70179611,0.045,3.048,304.1,0.015641,2.711,1.37,89.88,750,22.14,5295,4.548,-0.1,0.8,0.825,CONFIRMED
0.933747395,0.541,4.798,30.9,0.005223,0.068,1.24,68.3,2596,1.463,5574,3.818,-0.16,2.174,1.134,FALSE POSITIVE
14.1166583,1.9614,9.12,449.3,0.976575,0.00406,238.66,56.15,1205,3.5,6526,3.883,-0.1,2.238,1.398,FALSE POSITIVE
47.3128645,0.967,11.444,217.4,0.01813,0.00872,3.71,84.51,658,10.11,5749,4.002,0.34,1.876,1.288,CONFIRMED
29.6990126,0.3636,1.849,93.3,0.009013,33.03669,1.93,89.95,880,115.5,6382,3.94,-0.22,1.961,1.222,FALSE POSITIVE
6.1082945,0.63,3.493,61.1,0.007529,0.59239,1.06,86.57,1267,10.53,6720,4.316,-0.14,1.289,1.261,CONFIRMED
119.72007,0.025,9.48,115.6,0.009797,1.22118,1.26,89.99,410,97.4,5963,4.321,0.06,1.176,1.056,FALSE POSITIVE
1.27839331,0.201,6.343,19.5,0.004117,0.05098,0.86,82.96,2853,1.639,7758,4.106,0,1.918,1.713,FALSE POSITIVE
0.58675746,1.183,1.508,143.8,0.194394,0.11621,19.91,22.84,2157,1.284,5942,4.506,-0.06,0.938,1.028,FALSE POSITIVE
373.74856,0.9735,28.18,797.8,0.035859,0.00626,4.45,88.24,287,35.9,6343,4.411,0.07,1.137,1.213,FALSE POSITIVE
8.0386699,0.399,3.549,142,0.011063,1.22045,1.18,88.58,926,16.09,6018,4.485,-0.04,0.975,1.058,FALSE POSITIVE
6.67410577,0.927,3.645,160.9,0.014216,0.08374,1.62,80.83,1022,5.82,5949,4.389,-0.16,1.041,0.968,FALSE POSITIVE
374.92478,0.348,18.05,610,0.022168,0.4772,1.67,89.95,171,152.5,4407,4.593,0.08,0.69,0.681,FALSE POSITIVE
4.60690612,0.203,4.176,137.5,0.01066,0.52175,0.9,88.61,950,8.37,5529,4.583,-0.3,0.775,0.839,FALSE POSITIVE
1.50178705,0.359,2.936,86.7,0.008605,0.43889,0.93,84.49,1617,3.74,5964,4.471,0,0.987,1.049,FALSE POSITIVE
0.499664962,0.28,1.6123,34.3,0.005351,1.01108,0.5,83.22,2056,2.372,5570,4.561,0.07,0.855,0.971,FALSE POSITIVE
17.4453935,1.254,6.39,501.7,0.27579,0.00791,32.01,75.56,770,5.03,6260,4.433,-0.08,1.063,1.118,FALSE POSITIVE
1.4725859,0.377,2.953,84.4,0.008525,0.41521,0.93,84.02,1662,3.62,6077,4.471,-0.04,0.999,1.077,FALSE POSITIVE
2.97607935,0.7955,4.606,130.4,0.0116,0.07039,1.1,75.63,1144,3.21,5547,4.534,0.02,0.865,0.932,FALSE POSITIVE
1.44438449,0.466,2.704,75.4,0.008182,0.46492,1.08,82.8,1980,3.72,6667,4.358,-0.12,1.213,1.233,FALSE POSITIVE
7.74347801,0.018,2.7878,77.8,0.00789,3.08817,0.62,89.95,727,21.39,5051,4.562,-0.36,0.721,0.692,CONFIRMED
184.568,0.2544,13.09,409.9,0.018639,0.66592,1.53,89.95,282,106.2,5680,4.595,-0.54,0.75,0.807,FALSE POSITIVE
2.48882685,0.711,3.487,80.2,0.008777,0.19351,1.05,79.72,1477,3.99,6246,4.433,0.07,1.092,1.18,FALSE POSITIVE
367.19796,0.0858,15.92,146.1,0.011111,0.78531,1.08,89.95,253,177.6,6054,4.525,-0.34,0.889,0.966,FALSE POSITIVE
0.968065631,0.518,1.772,92.5,0.009047,1.01042,0.68,81.92,1487,3.69,5367,4.639,-0.54,0.687,0.757,FALSE POSITIVE
17.6604653,0.689,2.837,309.2,0.017131,2.73076,1.76,88.89,690,35.6,5910,4.505,-0.02,0.94,1.032,FALSE POSITIVE
1.69999106,0.388,3.289,95.6,0.009013,0.34179,0.55,84.04,934,3.74,4289,4.684,-0.64,0.554,0.541,FALSE POSITIVE
4.2059745,0.115,8.006,41.2,0.005874,0.07126,0.75,88.38,1263,4.054,5960,4.291,-0.18,1.163,0.964,FALSE POSITIVE
0.566803216,0.424,3.325,20.2,0.004218,0.15379,0.54,72.05,2642,1.377,6473,4.33,-0.28,1.182,1.087,FALSE POSITIVE
365.13981,0.0901,4.46,531,0.02091,36.51555,1.86,89.95,228,636,5610,4.564,-0.2,0.815,0.887,FALSE POSITIVE
37.809539,0.03,7.547,487.4,0.019982,0.78635,1.79,89.96,483,39.023,5595,4.57,-0.14,0.82,0.917,FALSE POSITIVE
381.18654,0.4109,9.73,985,0.028557,2.92864,2.29,89.95,193,282,4977,4.607,-0.04,0.734,0.799,FALSE POSITIVE
5.17624997,0.097,5.261,78.7,0.008007,0.30556,1.31,89.26,1243,7.564,5578,4.088,0.14,1.497,1.001,CONFIRMED
370.62071,0.1419,12.58,344.3,0.017123,1.60324,2.12,89.95,295,227,6432,4.382,-0.16,1.136,1.131,FALSE POSITIVE
0.589458602,0.086,0.8278,158.4,0.011524,9.12761,0.98,89.11,1848,5.514,5286,4.517,-0.38,0.776,0.722,FALSE POSITIVE
3.91794676,0.337,2.549,116.5,0.009856,1.72996,0.94,88.27,1030,11.2,5500,4.547,0.16,0.87,0.974,CONFIRMED
0.614701901,0.2344,0.947,131.6,0.010403,5.93858,0.82,87.09,1656,4.91,4954,4.563,-0.26,0.724,0.699,FALSE POSITIVE
0.934181579,0.62,3.943,12.1,0.003357,0.09316,0.79,67.58,3268,1.626,7624,4.029,0.1,2.152,1.803,FALSE POSITIVE
379.65261,0.1971,19.04,82.3,0.00841,0.44845,1.2,89.95,330,150.6,6471,4.141,-1.04,1.302,0.855,FALSE POSITIVE
21.5324915,0.5366,4.156,100.5,0.00952,1.58319,1.47,88.81,876,33.9,6737,4.228,-0.3,1.41,1.232,FALSE POSITIVE
3.74779583,0.39,3.157,88.5,0.008772,0.81686,1.06,87.36,1324,8.46,6341,4.409,-0.06,1.111,1.154,FALSE POSITIVE
0.91842238,1.186,5.664,162.9,0.19889,0.03975,16.07,11.38,1525,1.21,5288,4.613,-0.24,0.74,0.828,FALSE POSITIVE
373.43233,0.0802,16.5,166.7,0.011871,0.71957,1.48,89.95,290,174.4,6146,4.303,-0.36,1.141,0.954,FALSE POSITIVE
9.74048508,0.89,1.6993,121.4,0.01212,1.86857,0.95,87.58,673,21.08,5051,4.562,-0.36,0.721,0.692,CONFIRMED
397.73781,0.1656,13.08,460.8,0.019753,1.52597,2.2,89.95,264,233.7,6194,4.457,-0.12,1.02,1.086,FALSE POSITIVE
5.35745121,0.119,2.592,78.2,0.008114,2.60681,1.65,89.57,1457,15.81,6123,3.982,0,1.86,1.208,FALSE POSITIVE
2.16132662,0.778,4.487,112.2,0.010582,0.06526,0.5,72.06,687,2.53,3754,4.818,-0.4,0.43,0.443,FALSE POSITIVE
6.76289308,0.553,6.204,50.9,0.00678,0.14473,1.21,85.5,1337,7.05,6547,4.122,-0.16,1.63,1.289,CONFIRMED
1.09844642,0.727,1.528,45,0.006626,0.93906,1.73,79.29,2921,3.91,6403,3.772,-0.5,2.391,1.233,FALSE POSITIVE
25.94947,0.678,15.7,238.3,0.014952,0.02462,1.22,85.94,508,9.57,5348,4.609,-0.24,0.748,0.838,FALSE POSITIVE
1.8789138,0.536,4.279,30.2,0.005224,0.13684,1.9,79.51,3330,2.94,8046,3.704,-0.06,3.339,2.06,FALSE POSITIVE
0.514771509,0.222,1.256,43.4,0.006045,2.19652,0.57,85.94,2113,3.134,5730,4.545,-0.06,0.87,0.968,FALSE POSITIVE
35.945188,0.1278,8.23,72.6,0.007877,0.54433,1.5,89.95,789,33.4,6578,4.087,-0.06,1.744,1.36,FALSE POSITIVE
5.00749378,0.206,2.898,56.6,0.006848,1.66603,1.68,89.09,1499,13.02,5242,3.644,-0.72,2.243,0.808,FALSE POSITIVE
196.436796,0.019,8.556,631.9,0.022558,2.8272,2.33,89.99,292,179.3,5462,4.452,0.16,0.946,0.924,CONFIRMED
0.566810643,0.315,3.471,45.6,0.00626,0.15044,0.52,76.68,1976,1.367,5776,4.598,-0.56,0.758,0.832,FALSE POSITIVE
262.477098,0.0753,5.816,1016,0.028333,12.13898,1.92,89.95,178,354,4227,4.641,-0.14,0.62,0.614,FALSE POSITIVE
2.21030572,0.233,2.492,92,0.008874,1.15442,1.06,88,1572,6.68,6355,4.418,-0.12,1.09,1.134,FALSE POSITIVE
5.99321872,0.02,3.92,203.2,0.012997,0.87499,1.23,89.9,952,11.84,5853,4.544,-0.18,0.868,0.961,FALSE POSITIVE
0.70544189,0.328,1.772,133.5,0.010659,1.0046,1.04,83.68,1960,2.979,5838,4.529,-0.08,0.897,0.992,FALSE POSITIVE
0.933728755,0.645,4.363,13.5,0.00355,0.07124,0.72,64.29,2777,1.486,6652,4.036,-0.16,1.863,1.378,FALSE POSITIVE
12.607591424,0.996,29.1267,79.5,0.014678,2e-04,1.61,33.09,809,1.188901,6047,4.47,0,1.002,1.081,FALSE POSITIVE
0.734573766,0.044,1.295,68.4,0.007524,2.99146,0.86,89.42,2061,4.4,5602,4.325,-0.14,1.051,0.851,FALSE POSITIVE
289.86046,0.3711,11.103,234.5,0.014163,1.50171,1.5,89.95,279,188.2,5914,4.451,-0.14,0.971,0.973,FALSE POSITIVE
357.13089,0.1365,13.04,330.5,0.016564,1.3891,1.62,89.95,246,210.8,5838,4.529,-0.08,0.897,0.992,FALSE POSITIVE
370.50684,0.0647,12.132,418.6,0.01886,1.83983,2.06,89.95,277,237.2,6360,4.458,-0.36,0.999,1.044,FALSE POSITIVE
1.332580225,0.519,2.057,46.3,0.006457,0.86326,2.18,83.11,3111,4.33,6858,3.731,0.08,3.096,1.88,FALSE POSITIVE
2.9039446,0.686,10.542,13.1,0.003526,0.01186,1.17,66.82,2637,1.742,7846,3.829,0.56,3.05,2.29,FALSE POSITIVE
68.538296,0.002,3.627,1087,0.029056,13.19739,25.77,90,1031,148.5,4687,2.613,-0.2,8.123,0.988,FALSE POSITIVE
369.7985,0.1382,12.564,1106.4,0.030558,1.6751,2.53,89.95,225,229.6,5680,4.582,-0.56,0.757,0.797,FALSE POSITIVE
0.643007769,0.012,0.69,68.1,0.007706,17.08677,0.35,89.9,1070,7.2,3925,4.825,-0.84,0.421,0.432,FALSE POSITIVE
1.71659304,0.1534,1.154,138,0.010881,9.4346,1.17,89.38,1607,11.37,6192,4.467,-0.22,0.987,1.037,FALSE POSITIVE
358.818895,0.825,2.503,666.1,0.026495,43.979,2.66,89.93,262,669,6056,4.47,-0.46,0.918,0.908,FALSE POSITIVE
181.3537,0.5983,16.19,455,0.020295,0.20363,2.11,89.38,317,70.7,5900,4.509,0.07,0.951,1.065,FALSE POSITIVE
3.74786694,0.49,3.632,80.9,0.008421,0.45818,0.89,85.97,1176,6.98,5957,4.498,0.07,0.971,1.083,FALSE POSITIVE
0.913244995,0.286,0.4931,47.8,0.006722,57.96823,0.77,88.8,1967,13.67,5923,4.402,-0.02,1.049,1.013,FALSE POSITIVE
0.584148495,0.584,1.6192,66.2,0.007715,0.75374,0.87,75.84,2130,2.387,5427,4.347,0.06,1.031,0.861,FALSE POSITIVE
0.824180121,1.171,2.839,208.1,0.184616,0.05337,17.8,19.52,1912,1.242,5977,4.514,-0.36,0.883,0.929,FALSE POSITIVE
0.579770948,0.946,1.0377,467.9,0.025773,0.41666,2.4,60.95,1953,1.949,5561,4.561,0.07,0.854,0.968,FALSE POSITIVE
0.92225589,0.992,4.227,33,0.007939,0.02514,1.29,17.8,2206,1.042,5631,4.114,0.24,1.485,1.046,FALSE POSITIVE
0.75499096,0.322,2.485,215.8,0.01349,0.41657,1.39,82.05,1949,2.32,5743,4.466,-0.04,0.946,0.953,FALSE POSITIVE
353.40191,0.4702,6.681,948,0.028255,7.64137,2.35,89.95,202,370,4957,4.561,0,0.763,0.772,FALSE POSITIVE
1.428596987,0.7017,2.1401,50,0.006925,0.49757,1.62,79.07,2637,3.77,6745,3.901,-0.28,2.144,1.336,FALSE POSITIVE
43.0759115,1.256,90.95,3452,0.330482,9e-05,213.46,52.57,1032,2.07,4766,2.919,-0.06,5.915,1.059,FALSE POSITIVE
372.62637,0.5353,18.52,542,0.021943,0.32615,2.38,89.95,258,133.8,6014,4.486,0.07,0.993,1.101,FALSE POSITIVE
1.02087831,0.148,2.429,33.4,0.005259,0.6218,0.64,87.39,1903,3.248,5750,4.337,0.04,1.106,0.968,FALSE POSITIVE
1.26132769,0.289,1.244,109.7,0.009772,5.05732,0.14,87.8,447,7.52,2900,5.224,0,0.132,0.107,FALSE POSITIVE
6.09406648,1.235,2.085,3027,0.299764,0.38497,54.54,82.21,1417,9.11,6785,4.162,0.18,1.666,1.47,FALSE POSITIVE
1.1578141,0.564,3.253,54.8,0.006983,0.19234,1.24,76.35,2133,2.389,5412,3.941,-0.38,1.629,0.845,FALSE POSITIVE
0.566800926,0.971,4.407,264.5,0.020096,0.06592,2.19,20.83,2200,1.0383,5780,4.438,0,1,1,FALSE POSITIVE
24.1876477,1.8212,2.654,194.8,0.830494,0.07059,118.8,81.93,782,12.97,6437,4.273,-0.1,1.31,1.175,FALSE POSITIVE
2.44926655,0.253,2.988,108.2,0.009284,0.73324,0.76,87.64,1033,6.15,4840,4.551,-0.04,0.749,0.727,FALSE POSITIVE
2.17812826,0.344,2.601,100.8,0.009175,0.90635,0.81,86.76,1206,6.1,5426,4.579,-0.06,0.805,0.903,FALSE POSITIVE
1.33259494,0.104,2.783,92.7,0.008846,0.54738,0.89,88.4,1665,3.718,6063,4.51,-0.26,0.918,0.994,FALSE POSITIVE
2.05048377,0.013,3.67,60.5,0.007054,0.36722,0.66,89.83,1339,4.338,5568,4.451,-0.46,0.854,0.752,FALSE POSITIVE
1.19550618,0.483,3.337,26.9,0.004868,0.21009,0.78,78.92,2152,2.513,6088,4.15,-0.02,1.463,1.103,FALSE POSITIVE
0.683082998,0.694,4.409,143.3,0.011709,0.07083,9.92,54.82,6757,1.204,8247,3.17,0.07,7.762,3.253,FALSE POSITIVE
0.791771167,1.224,2.4463,509.2,0.246702,0.07675,82.71,26.29,3419,1.365,6218,3.678,0.24,3.07,1.639,FALSE POSITIVE
0.894172544,0.162,0.8302,86.2,0.00842,13.10202,0.68,88.87,1461,8.21,4982,4.591,-0.08,0.736,0.771,FALSE POSITIVE
1.68207624,0.56,1.519,54.7,0.007065,2.4141,1.01,85.49,1980,7.12,6495,4.191,-0.64,1.311,0.972,FALSE POSITIVE
9.8480917,0.127,3.079,141.9,0.01076,2.87124,0.88,89.7,711,24.51,5289,4.546,-0.44,0.748,0.717,FALSE POSITIVE
0.969602551,0.415,1.728,111,0.009636,1.29105,0.69,84.06,1334,4,4856,4.643,-0.34,0.66,0.701,FALSE POSITIVE
9.25801294,0.186,2.854,88.1,0.00865,3.2733,1.73,89.57,1229,24.57,6200,3.977,-0.16,1.834,1.162,FALSE POSITIVE
25.9554044,0.952,8.491,122.7,0.012861,0.01504,1.46,83.27,656,8.12,6058,4.408,-0.16,1.038,1.004,FALSE POSITIVE
3.74788208,0.09,4.183,153.4,0.011137,0.44614,0.94,89.25,979,6.92,5340,4.593,-0.12,0.777,0.871,FALSE POSITIVE
0.93479255,1.2,4.5838,247.5,0.215214,0.0414,24.75,14.74,2040,1.241,6018,4.33,-0.5,1.053,0.864,FALSE POSITIVE
361.43653,0.2175,9.08,271.9,0.015211,3.97132,1.56,89.95,268,301.6,6028,4.398,-0.74,0.938,0.802,FALSE POSITIVE
0.89628253,0.176,1.397,86.4,0.008471,2.77587,0.76,87.94,1670,4.903,5561,4.572,-0.12,0.818,0.915,FALSE POSITIVE
1.67495622,0.399,2.994,35.9,0.005588,0.43157,0.77,84.27,1843,4,6323,4.296,-0.04,1.263,1.15,FALSE POSITIVE
8.2344072,0.812,2.808,59.2,0.007838,0.67359,1.49,86.53,1263,13.42,6148,3.964,-0.46,1.741,1.016,FALSE POSITIVE
32.6122381,1.252,2.886,1321.4,0.292665,0.37929,31.96,87.41,570,27.7,5780,4.438,0,1,1,FALSE POSITIVE
3.5564279,0.359,6.998,131.4,0.010518,0.07732,0.8,84.47,972,3.725,5404,4.638,-0.5,0.694,0.789,FALSE POSITIVE
0.942997994,0.153,1.1658,539.2,0.020573,5.22995,1.56,88.6,1283,6.265,4499,4.59,0,0.693,0.681,FALSE POSITIVE
0.566796775,0.974,5.471,144.1,0.015523,0.06025,0.61,14.79,931,1.008,3453,4.892,0,0.358,0.364,FALSE POSITIVE
13.6471211,0.617,8.331,75,0.008279,0.10188,1.25,86.47,913,10.01,5771,4.106,-0.3,1.382,0.89,CONFIRMED
16.473474,0.014,4.201,470.5,0.019767,1.98837,1.63,89.97,612,30.55,5364,4.529,-0.54,0.754,0.702,CONFIRMED
3.74788322,0.544,3.45,242.6,0.014631,0.49133,1.32,85.63,1031,7.15,5514,4.569,-0.04,0.826,0.926,FALSE POSITIVE
1.08906057,0.29,2.743,76.2,0.007843,0.42845,0.75,84.43,1511,2.99,5087,4.463,0.21,0.881,0.822,FALSE POSITIVE
1.48922187,0.393,1.882,613.6,0.022918,1.62126,2.5,86.08,1594,5.75,5780,4.438,0,1,1,FALSE POSITIVE
0.716709761,0.986,0.6969,68.4,0.011089,0.30165,1.42,60.71,2394,2.02,6109,4.229,-0.64,1.173,0.85,FALSE POSITIVE
4.1083812,0.148,3.279,352.8,0.017093,1.00725,1.62,89.12,1058,9.65,5730,4.545,-0.06,0.87,0.968,FALSE POSITIVE
0.523629052,0.045,3.443,122,0.009546,0.1626,46.33,88.24,9801,1.331,4136,1.392,-0.2,44.448,1.777,FALSE POSITIVE
1.04588635,0.204,2.833,102.7,0.009341,0.40221,1.1,85.9,1972,2.854,6249,4.428,-0.04,1.076,1.13,FALSE POSITIVE
419.92898,0.0299,14.55,233.5,0.013995,1.19659,1.51,89.95,255,223.4,6047,4.431,-0.28,0.988,0.962,FALSE POSITIVE
1.23521458,0.458,0.918,89.5,0.008924,9.87258,0.93,87.17,1713,9.27,5999,4.494,-0.06,0.959,1.045,FALSE POSITIVE
1.085229874,0.439,0.652,238.1,0.014698,25.4095,1.37,87.84,1632,11.65,5713,4.554,-0.12,0.851,0.948,FALSE POSITIVE
1.540379557,0.329,2.026,76.9,0.00812,1.38022,0.81,86.62,1581,5.57,5812,4.408,-0.58,0.914,0.781,FALSE POSITIVE
3.60011712,0.025,2.396,50.2,0.00634,2.25676,0.5,89.88,938,11.56,5051,4.562,-0.36,0.721,0.692,CONFIRMED
158.348345,3.655,10.55,899,2.675912,0.06954,372.86,85.36,409,45.2,6521,4.352,0.21,1.276,1.334,FALSE POSITIVE
0.93376962,1.142,7.023,125.8,0.153052,0.03366,16.3,9.31,1937,1.158,6056,4.448,-0.26,0.975,0.973,FALSE POSITIVE
0.739404894,0.077,1.753,246.8,0.013845,1.25668,0.94,88.67,1256,3.31,4205,4.635,-0.1,0.624,0.614,FALSE POSITIVE
1.71051215,0.057,1.284,42.2,0.005978,6.93571,1.04,89.68,2004,10.24,5925,3.989,-0.56,1.589,0.898,FALSE POSITIVE
62.869463,0.954,6.842,341.7,0.022926,0.08338,1.96,87.89,349,25.9,4762,4.535,0.2,0.781,0.762,CONFIRMED
84.8062818,1.265,9.0006,9936,0.391951,0.19169,36.51,88.26,388,41.8,5735,4.525,-0.26,0.853,0.889,FALSE POSITIVE
29.9632816,0.855,2.6,893.2,0.032143,2.79198,2.24,89.04,391,51,4463,4.623,-0.28,0.638,0.624,CONFIRMED
17.99643716,1.122,4.164,36923,0.41359,1.34044,30.08,87.74,468,28.42,4438,4.606,-0.1,0.666,0.653,FALSE POSITIVE
11.63486009,0.053,5.466,292.3,0.015413,0.62776,2.61,89.82,961,16.5,5570,4.066,0.16,1.548,1.019,CONFIRMED
10.8118317,0.896,2.627,76.8,0.0095,0.50673,1.24,86.49,922,14.63,6025,4.331,0.12,1.196,1.119,CONFIRMED
1.208528832,0.039,1.336,180.8,0.012387,4.47668,1.25,89.68,1725,7.02,6072,4.51,-0.24,0.923,1.005,FALSE POSITIVE
208.18711785,0.321,2.5404,394.7,0.018221,96.67844,1.99,89.97,307,605.052835,5780,4.438,0,1,1,FALSE POSITIVE
0.93198504,1.19,2.0472,326.6,0.208884,0.06002,17.72,31.88,1647,1.402,5470,4.509,-0.58,0.777,0.71,FALSE POSITIVE
0.60818508,1.835,0.909,144.7,0.843141,0.44158,96.03,26.59,2298,2.05,5981,4.372,-0.28,1.043,0.933,FALSE POSITIVE
1.65320144,0.148,1.525,132.1,0.010218,3.95067,0.74,88.98,1059,8.3,4544,4.609,-0.22,0.661,0.647,FALSE POSITIVE
3.37487541,0.389,3.085,53.8,0.006825,0.78485,0.75,87.14,1287,7.79,6181,4.464,-0.14,1.006,1.074,FALSE POSITIVE
0.962825082,0.088,2.8464,118.1,0.009628,0.38693,5.18,88.11,3265,2.667,4898,3.212,0.07,4.928,1.443,FALSE POSITIVE
309.494217,0.0542,13.716,292,0.015842,1.05597,2.79,89.95,399,174.86,6908,4.085,-0.56,1.614,1.155,FALSE POSITIVE
24.2416103,0.069,5.137,323.4,0.016319,1.57329,1.61,89.89,596,36.56,5763,4.527,0.02,0.904,1.002,FALSE POSITIVE
69.3788597,0.539,3.807,530.4,0.021708,6.93178,2.07,89.74,421,120.8,5806,4.529,-0.18,0.874,0.943,FALSE POSITIVE
29.3493852,0.75,4.313,659.2,0.02561,1.05666,2.02,88.82,451,36.4,4987,4.613,-0.12,0.722,0.784,CONFIRMED
449.57274,0.2059,9.328,221.4,0.013581,4.56665,3.08,89.95,333,365.41,5691,3.842,-0.22,2.079,1.096,FALSE POSITIVE
245.059374,0.0927,9.549,165,0.011831,2.42788,1.63,89.95,356,197.53,6036,4.127,-0.86,1.265,0.781,FALSE POSITIVE
0.708726708,0.28,0.753,313.6,0.016379,13.22044,0.92,87.73,1302,7.05,4607,4.733,-1.36,0.515,0.522,FALSE POSITIVE
283.72675,0.3461,15.49,84.6,0.008566,0.54767,1.18,89.95,341,132.6,6496,4.301,-0.18,1.257,1.153,FALSE POSITIVE
373.60683,0.588,8.752,534.8,0.022031,2.74368,2.5,89.88,271,273,6184,4.448,-0.06,1.038,1.1,FALSE POSITIVE
13.5437884,1.269,5.7076,6608.7,0.371471,0.0886,32.21,82.33,658,9.51,5463,4.582,-0.14,0.794,0.883,FALSE POSITIVE
65.6491001,0.038,7.298,983.9,0.028187,1.54521,2.52,89.97,390,70.61,5436,4.573,0,0.819,0.919,CONFIRMED
25.1593389,0.035,5.198,358.1,0.017285,1.58864,1.76,89.95,619,37.6,5973,4.506,-0.1,0.935,1.024,CONFIRMED
31.7787564,0.29,8.093,262,0.014837,0.46544,1.5,89.43,564,29.18,5638,4.391,-0.42,0.928,0.773,CONFIRMED
1.332568744,0.751,3.755,24.1,0.004874,0.08488,0.58,67.9,1941,1.997,6620,4.411,-0.44,1.081,1.097,FALSE POSITIVE
0.814278961,0.451,2.087,72,0.007855,0.60966,0.76,80.66,1762,2.775,5537,4.539,0.18,0.886,0.989,FALSE POSITIVE
2.1890751,0.048,2.365,94.8,0.008963,1.44303,0.87,89.62,1399,7.15,6077,4.526,-0.34,0.891,0.974,FALSE POSITIVE
2.42649862,0.673,2.014,29.2,0.005252,1.06602,0.75,84.42,1638,6.92,6033,4.176,-0.32,1.316,0.948,FALSE POSITIVE
219.74735,0.097,22.48,190.4,0.012462,0.16696,3.24,89.93,427,75.3,5127,3.602,-0.56,2.38,0.825,FALSE POSITIVE
19.7639874,0.489,12.319,51.3,0.006734,0.0612,1.19,87.41,900,10.81,6195,4.072,-0.12,1.617,1.127,FALSE POSITIVE
7.5143967,0.399,4.865,36.3,0.005597,0.43555,0.96,87.91,1199,10.91,6206,4.159,0.22,1.573,1.305,CONFIRMED
33.1981761,0.826,4.709,336.7,0.018978,0.56912,3.21,88.53,678,32.1,5570,4.066,0.16,1.548,1.019,CONFIRMED
5.32784157,0.116,4.696,87.2,0.0085,0.43945,0.86,89.24,1023,8.7,5638,4.391,-0.42,0.928,0.773,CONFIRMED
0.772152075,1.009,1.78,43.6,0.019555,0.04497,4.44,26.08,2966,1.123,5951,3.787,-0.8,2.08,0.967,FALSE POSITIVE
1.08469871,0.672,4.077,124,0.010794,0.0837,1.11,67.17,1757,1.733,5942,4.506,-0.06,0.938,1.028,FALSE POSITIVE
5.660274452,1.092,0.9077,414.1,0.119898,0.96961,11.02,84.69,950,11.8,5615,4.478,-0.44,0.842,0.778,FALSE POSITIVE
1.23512429,0.556,4.22,15.2,0.003674,0.10071,0.38,73.93,1642,2.01,5798,4.507,0.1,0.941,1.038,FALSE POSITIVE
2.41810158,0.016,2.144,46.8,0.00629,2.12337,0.85,89.89,1602,8.69,6258,4.307,0,1.239,1.135,CONFIRMED
33.4203001,0.789,5.307,436.6,0.021125,0.51388,2.46,88.55,581,31.2,5731,4.372,0.08,1.066,0.977,CONFIRMED
58.3437362,1.246,22.482,1266.8,0.284985,0.00141,93.55,78.65,779,6.33,5896,3.65,-0.06,3.006,1.472,FALSE POSITIVE
1.070982122,0.563,1.255,43.4,0.00626,2.72333,0.98,84.11,2122,5.49,5717,4.109,-0.06,1.433,0.964,FALSE POSITIVE
23.81578356,0.958,3.7591,4856.7,0.093998,0.55644,8.4,87.85,560,25.6,5561,4.572,-0.12,0.818,0.915,FALSE POSITIVE
31.1748311,0.016,3.79,200.2,0.012989,5.02013,1.31,89.99,585,63.65,6086,4.511,-0.26,0.921,1.003,CONFIRMED
47.0568476,0.027,5.2232,1531.2,0.03515,3.08654,2.84,89.98,411,71.22,5288,4.613,-0.24,0.74,0.828,CONFIRMED
367.73299,0.0064,10.158,503.9,0.020645,3.14533,2.1,89.95,266,282.2,6225,4.481,-0.48,0.931,0.958,FALSE POSITIVE
0.743495989,1.144,2.255,172.8,0.157758,0.06398,11.82,21.75,1617,1.232,5345,4.639,-0.54,0.686,0.747,FALSE POSITIVE
1.405887031,0.364,1.184,216,0.01333,6.0953,0.95,87.58,1086,8.6,4440,4.618,-0.16,0.653,0.646,FALSE POSITIVE
1.245331397,0.649,2.566,38.1,0.005958,0.31509,1.61,77.31,2678,2.96,6106,3.781,-0.06,2.477,1.352,FALSE POSITIVE
8.21429932,0.667,3.099,70.7,0.008153,1.00818,1.66,87.5,1312,15.32,6277,3.951,-0.3,1.869,1.138,FALSE POSITIVE
1.54945486,0.228,6.698,21.8,0.00436,0.04899,1.34,82.89,3006,1.839,7382,3.838,0.18,2.804,1.976,FALSE POSITIVE
8.42943991,0.82,2.441,89.1,0.009648,1.00216,1.19,86.98,1029,15.56,6353,4.375,-0.14,1.132,1.104,FALSE POSITIVE
10.60052083,0.729,4.509,60.9,0.00769,0.33063,1.09,86.66,987,12.52,6035,4.212,-0.16,1.303,1.009,CONFIRMED
21.8634638,0.502,3.542,871,0.027476,2.98859,2.37,89.32,551,42.3,5383,4.587,-0.1,0.789,0.885,CONFIRMED
